2017/06/17 01:12:58 [error] 1848#1848: *18930 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18911 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18913 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18915 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18940 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18949 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18951 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18944 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18953 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18952 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18954 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18960 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18963 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18967 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18966 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18971 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18969 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18972 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18984 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18973 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18979 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18992 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18990 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18991 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18995 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *18998 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19002 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19003 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19006 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19004 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19007 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19008 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19014 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19017 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19022 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19023 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19020 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19028 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19031 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19034 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19035 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19038 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19037 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19039 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19040 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19048 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19050 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19049 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19051 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19054 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19068 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19070 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19072 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19071 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19076 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19077 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19087 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19082 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19086 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19083 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19090 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19092 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19095 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19096 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19104 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19099 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19111 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19116 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:58 [error] 1848#1848: *19117 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19121 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19123 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19124 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19128 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19135 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19137 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19142 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:59 [error] 1848#1848: *19140 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:38:33 [error] 1848#1848: *19781 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:33 [error] 1848#1848: *19779 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19888 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19886 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19909 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19908 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19884 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
